year,iiso3c,eiso3c,value,contig,comlang_off,colony,dist,distcap,distw,distwces,ell,ill,egdp,egdppc,epop,igdp,igdppc,ipop
2013,AUS,TGO,19256.0,0,0,0,15654.92,15411.13,15277.47,15212.63,0,0,2892798974.63,417.508485282,6928719.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,VUT,1993815.0,0,1,0,2476.587,2720.603,2989.301,2763.164,0,0,528893109.429,2089.12412628,253165.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,ZMB,110691.0,0,1,0,11866.07,11624.6,11477.58,11388.04,1,0,15317964948.6,1004.7145837,15246086.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,ZWE,253686.0,0,1,0,11469.38,11227.96,10998.02,10907.28,1,0,6725359135.1,451.42419144,14898092.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,FSM,34422.0,0,1,0,4602.055,4795.021,4781.787,4693.629,0,0,242459440.018,2337.67947721,103718.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,TUV,394434.0,0,0,0,4027.207,4271.021,4499.632,4343.638,0,0,26207330.1735,2653.63813016,9876.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,KIR,161111.0,0,1,0,4549.427,4786.248,4989.082,4831.042,0,0,120387523.426,1109.11264949,108544.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,PLW,5720.0,0,1,0,4913.447,4987.858,4829.431,4775.954,0,0,182643776.185,8730.99938739,20919.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,STP,92073.0,0,0,0,14762.63,14518.88,14313.37,14246.36,0,0,190607748.39,1045.07883494,182386.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUS,WSM,1606536.0,0,1,0,3050.82,3294.84,4871.787,4724.266,0,0,507952590.022,2667.95834877,190390.0,8.67152305474e+11,37497.070617,23125868.0
2013,AUT,BEL,2497152051.0,0,1,0,914.4633,914.4633,858.1682,840.9505,0,1,4.20470961323e+11,37599.7354981,11182817.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BHS,1136473.0,0,0,0,8225.953,8225.953,8145.735,8143.937,0,1,7835117785.02,20736.547344,377841.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CHE,9211684323.0,1,1,0,684.8875,684.8875,576.4147,477.5437,1,1,4.77246305814e+11,58996.8961415,8089346.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CHN,8704791475.0,0,0,0,7468.012,7468.012,7929.168,7904.206,0,1,4.91295425693e+12,3619.43910837,1357380000.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,COL,34207616.0,0,0,0,9738.664,9738.664,9534.363,9526.358,0,1,2.12907929816e+11,4497.19693577,47342363.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,DOM,20330850.0,0,0,0,8213.607,8213.607,8137.921,8135.828,0,1,50033390849.2,4866.39484098,10281408.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ESP,2653070925.0,0,0,0,1811.999,1811.999,1703.055,1628.711,0,1,1.17248215396e+12,25149.7430764,46620045.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,FRA,4825137607.0,0,0,0,1035.144,1035.144,975.7691,920.6031,0,1,2.35714326576e+12,35754.6524072,65925498.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GBR,2513880667.0,0,0,0,1238.199,1238.199,1290.561,1267.391,0,1,2.57704872727e+12,40199.3169439,64106779.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,JAM,340549.0,0,0,0,8765.403,8765.403,8697.675,8695.903,0,1,,,2714734.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,KOR,1061332779.0,0,0,0,8289.029,8289.029,8469.964,8466.319,0,1,1.19900368667e+12,23875.1809908,50219669.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MEX,325422956.0,0,0,0,10163.51,10163.51,10003.11,9996.639,0,1,1.04569786984e+12,8450.75924284,123740109.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NLD,4309923512.0,0,0,0,934.7828,934.7828,864.5513,853.012,0,1,7.20805621191e+11,42893.7807116,16804432.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PAN,4286522.0,0,0,0,9706.064,9706.064,9680.379,9677.745,0,1,29908913759.9,7859.01341755,3805683.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,POL,3363293425.0,0,0,0,556.8245,556.8245,548.7492,493.1119,0,1,4.15521978597e+11,10923.2344281,38040196.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SUR,4031099.0,0,0,0,8171.026,8171.026,8070.741,8063.105,0,1,2464082868.05,4619.14493964,533450.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TTO,10056.0,0,0,0,8240.015,8240.015,8159.757,8157.5,0,1,19145432662.8,14200.3149757,1348240.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,USA,5515019740.0,0,0,0,6798.701,7129.667,8124.255,7946.586,0,1,1.44515095e+13,45660.7337641,316497531.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,VEN,954670.0,0,0,0,8645.725,8645.725,8668.333,8662.109,0,1,1.94650892086e+11,6429.2047421,30276045.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,DEU,59348427112.0,1,1,0,763.7314,523.9359,592.3267,529.5919,0,1,3.16201417734e+12,39208.7600724,80645605.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,IND,729532078.0,0,0,0,5571.096,5571.096,6155.083,6118.732,0,1,1.48977590625e+12,1164.34327261,1279498874.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,IRN,19791773.0,0,0,0,3184.971,3184.971,3348.021,3308.603,0,1,2.28104456699e+11,2956.54216401,77152445.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,JPN,2096361223.0,0,0,0,9141.063,9141.063,9110.659,9106.568,0,1,4.78454159749e+12,37573.3737331,127338621.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PAK,105880324.0,0,0,0,4915.899,4915.899,5147.649,5142.399,0,1,1.43816996323e+11,793.724245977,181192646.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SAU,490951491.0,0,0,0,3734.89,3734.89,3675.854,3654.45,0,1,5.05813554459e+11,16748.2103341,30201051.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,AFG,198571.0,0,0,0,4568.098,4568.098,4567.302,4557.809,1,1,12679050960.3,413.233959432,30682500.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ARE,208013196.0,0,0,0,4245.842,4245.842,4324.891,4321.699,0,1,2.34968702615e+11,25992.1763764,9039978.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ARG,148819165.0,0,0,0,11833.76,11833.76,11751.15,11742.89,0,1,3.31013918665e+11,7781.54951041,42538304.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ARM,3620310.0,0,0,0,2399.432,2399.432,2481.713,2474.974,1,1,6875045746.66,2297.66196376,2992192.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ATG,,0,0,0,7737.498,7737.498,7659.722,7657.413,0,1,1033152446.13,11481.3851878,89985.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,AUS,68376729.0,0,0,0,15988.95,15931.75,15608.42,15559.91,0,1,8.67152305474e+11,37497.070617,23125868.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,AZE,605238135.0,0,0,0,2783.875,2783.875,2790.651,2780.721,1,1,30630571631.2,3252.75766486,9416801.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BGD,456131048.0,0,0,0,6911.951,6911.951,7012.415,7008.434,0,1,1.1209567174e+11,713.270110219,157157394.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BGR,513791479.0,0,0,0,820.7289,820.7289,963.8865,943.9929,0,1,34927663768.9,4807.58580819,7265115.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BHR,13132410.0,0,0,0,3849.087,3849.087,3910.214,3907.296,0,1,23315293065.1,17277.9209732,1349427.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BIH,514483518.0,0,0,1,509.7472,509.7472,485.1447,465.0284,0,1,13032998560.0,3408.62719376,3823533.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BLR,29992703.0,0,0,0,998.225,998.225,1101.093,1067.516,0,1,46593901367.6,4922.23762599,9466000.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BLZ,268399.0,0,0,0,9671.175,9671.175,9556.683,9555.021,0,1,1362082437.8,3957.32172879,344193.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BMU,55321.0,0,0,0,6788.318,6788.318,6705.676,6703.514,0,1,4461518517.58,68637.6904598,65001.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BOL,7269926.0,0,0,0,10983.02,10989.87,10806.6,10802.58,1,1,14119217520.6,1357.62607661,10399931.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BRA,365883014.0,0,0,0,10146.47,9534.888,9478.487,9395.406,0,1,1.20433302453e+12,5896.09663075,204259377.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,BTN,7884.0,0,0,0,6576.896,6576.896,6697.845,6694.861,1,1,1490217265.02,1974.74714998,754637.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CAF,196296.0,0,0,0,4883.329,4883.329,4795.575,4792.444,1,1,1076987683.82,228.626894859,4710678.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CAN,536287563.0,0,0,0,6922.538,6573.097,7070.077,6991.416,0,1,1.32735368873e+12,37753.6325054,35158304.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CHL,155497532.0,0,0,0,12522.0,12522.0,12434.32,12418.73,0,1,1.71771363935e+11,9773.15635254,17575833.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CIV,16289258.0,0,0,0,5152.116,5040.989,5029.72,5025.581,0,1,22039806841.8,1019.30012879,21622490.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CMR,4201632.0,0,0,0,4959.645,4959.645,4698.715,4675.551,0,1,22015198848.7,991.17708853,22211166.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,COG,92105.0,0,0,0,5838.688,5838.688,5795.071,5791.343,0,1,8719932509.58,1984.3581552,4394334.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,COM,198814.0,0,0,0,7174.249,7174.249,7231.793,7230.918,0,1,450313022.567,599.061886062,751697.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CPV,107813.0,0,0,0,5194.904,5194.904,5065.88,5061.869,0,1,1371460925.3,2703.67529994,507258.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CRI,38934411.0,0,0,0,9950.39,9950.39,9879.574,9877.986,0,1,28444523960.8,6043.7541469,4706433.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CUB,4485370.0,0,0,0,8738.225,8738.225,8573.578,8570.383,0,1,60285673300.0,5305.66748265,11362505.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CYM,,0,0,0,8981.539,8981.539,8909.005,8907.424,0,1,,,58369.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CYP,82878863.0,0,0,0,2017.949,2017.949,2079.312,2075.08,0,1,19094028254.5,22152.4124729,1141652.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,CZE,6626069807.0,1,0,1,252.4479,252.4479,276.3035,240.8324,1,1,1.54008135273e+11,14647.5319712,10514272.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,DJI,308.0,0,0,0,4774.016,4774.016,4812.154,4810.903,0,1,1032256019.99,1193.97518257,864554.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,DNK,684981578.0,0,0,0,868.5304,868.5304,926.4196,920.8346,0,1,2.6513647051e+11,47219.8898419,5614932.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,DZA,256179767.0,0,0,0,1670.577,1670.577,1663.709,1636.011,0,1,1.27190459398e+11,3330.80211962,38186135.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ECU,80445792.0,0,0,0,10396.99,10396.99,10484.84,10481.56,0,1,58238429057.6,3718.61751159,15661312.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,EGY,109302150.0,0,0,0,2386.201,2386.201,2410.978,2400.535,0,1,1.28583201068e+11,1467.61173581,87613909.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,EST,42245097.0,0,0,0,1360.358,1360.358,1421.984,1413.879,0,1,15890063424.9,12056.2212395,1317997.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ETH,8857554.0,0,0,0,4841.559,4841.559,4838.792,4832.288,1,1,27738863571.7,293.351740288,94558374.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,FIN,542913842.0,0,0,0,1437.813,1437.813,1601.832,1583.767,0,1,2.1243265763e+11,39057.5016069,5438972.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GAB,180177.0,0,0,0,5365.809,5365.809,5370.364,5367.78,0,1,11806367779.9,7153.85259251,1650351.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GEO,12997412.0,0,0,0,2338.601,2338.601,2333.705,2320.871,0,1,9692010303.74,2159.9238509,4487200.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GHA,20368842.0,0,0,0,5003.89,5003.89,4866.189,4859.473,0,1,19682365238.6,752.25654578,26164432.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GIN,141262.0,0,0,0,5247.866,5247.866,4991.104,4986.016,0,1,3610420394.37,302.159443138,11948726.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GNQ,268929.0,0,0,0,5001.591,5001.591,5067.999,5065.028,0,1,9295554257.0,11661.9798929,797082.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GRC,232258571.0,0,0,0,1283.6,1283.6,1266.512,1248.703,0,1,1.99825892302e+11,18120.6079703,11027549.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GTM,5409373.0,0,0,0,10009.64,10009.64,9949.732,9948.222,0,1,36210068021.6,2307.72708693,15690793.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,GUY,395957.0,0,0,0,8311.139,8311.139,8234.699,8232.252,0,1,1068555956.23,1404.08623046,761033.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,HKG,98821977.0,0,0,0,8739.125,8739.125,8822.784,8820.835,0,1,2.41780080018e+11,33638.9676547,7187500.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,HND,43514626.0,0,0,0,9828.929,9828.929,9702.495,9700.688,0,1,11934602023.5,1520.51373592,7849059.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,HRV,847038299.0,0,0,1,270.6798,270.6798,342.4475,303.2725,0,1,44921448528.3,10555.5956783,4255700.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,HUN,4375589400.0,1,0,0,215.6626,215.6626,324.8455,265.8308,1,1,1.13124111583e+11,11434.6683453,9893082.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,IDN,258018974.0,0,0,0,10553.88,10553.88,10653.67,10623.51,0,1,4.4914228718e+11,1787.5009704,251268276.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,IRL,1447418518.0,0,0,0,1681.996,1681.996,1663.348,1654.2,0,1,2.17273473449e+11,47250.8877093,4598294.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,IRQ,294179917.0,0,0,0,2861.764,2861.764,2944.478,2926.107,0,1,89341742737.9,2644.70336956,33781385.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ISL,29042621.0,0,0,0,2891.521,2891.521,2852.089,2849.795,0,1,19195496469.6,59288.5449575,323764.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ISR,169542208.0,0,0,0,2369.546,2369.546,2428.686,2424.996,0,1,1.96180408875e+11,24341.5111205,8059500.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,ITA,10021810828.0,1,0,0,767.4132,767.4132,700.9222,618.7315,0,1,1.7546035319e+12,29129.8111805,60233948.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,JOR,3806429.0,0,0,0,2446.274,2446.274,2494.897,2491.01,0,1,18445245027.5,2855.30108785,6460000.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,KAZ,1760723351.0,0,0,0,4615.688,3887.152,4113.831,4009.776,1,1,92422093131.4,5425.33614112,17035275.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,KEN,10649312.0,0,0,0,5854.16,5854.16,5883.191,5876.515,0,1,28056993796.4,642.141080063,43692881.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,KGZ,1200550.0,0,0,0,4466.661,4466.661,4569.125,4564.239,1,1,3588617094.19,627.424486711,5719600.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,KHM,112346521.0,0,0,0,8951.857,8951.857,8992.467,8989.435,0,1,10723297086.9,711.161691983,15078564.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,KWT,307822279.0,0,0,0,3416.626,3416.626,3488.286,3484.943,0,1,1.01552063801e+11,28258.4452358,3593689.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LAO,4643247.0,0,0,0,8263.672,8263.672,8432.993,8423.059,1,1,5093639970.87,774.111182756,6579985.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LBN,3259073.0,0,0,0,2252.977,2252.977,2310.198,2306.221,0,1,32346776994.6,7198.66992591,4493438.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LBY,618454519.0,0,0,0,1744.687,1744.687,1797.464,1783.387,0,1,38448222388.2,6136.02013349,6265987.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LKA,69550749.0,0,0,0,7497.094,7497.094,7543.911,7541.01,0,1,41053226583.3,2004.25848671,20483000.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LTU,110902316.0,0,0,0,948.9832,948.9832,1013.096,1000.874,0,1,31509484442.2,10653.4136761,2957689.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LUX,283938779.0,0,1,0,762.4356,762.4356,701.9165,677.7341,1,1,43203208556.1,79511.2053816,543360.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,LVA,37821910.0,0,0,0,1102.181,1102.181,1168.929,1159.215,0,1,19392913565.3,9635.52653064,2012647.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MAC,1648851.0,0,0,0,8697.858,8697.858,.,.,0,1,30306411098.5,53351.0976005,568056.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MAR,148386418.0,0,0,0,2488.828,2488.828,2436.9,2414.946,0,1,84971840153.9,2499.00830469,33452686.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MDA,30304140.0,0,0,0,944.1378,944.1378,1026.71,1010.481,0,1,4048371113.17,1137.64114904,3558566.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MDG,5456032.0,0,0,0,8083.425,8083.425,8132.025,8125.18,0,1,6205579787.84,270.695734179,22924557.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MHL,,0,0,0,13396.95,13396.95,13368.52,13366.38,0,1,160724190.348,3044.82609684,52786.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MKD,83550058.0,0,0,0,799.0887,799.0887,857.2235,849.1554,1,1,7959429439.83,3840.41703348,2072543.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MLT,24195129.0,0,0,0,1379.07,1379.07,1348.675,1346.227,0,1,7095691031.17,16759.864874,423374.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MMR,12654516.0,0,0,0,7883.924,7883.924,7868.792,7860.563,0,1,,,52983829.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MNG,8762258.0,0,0,0,6308.009,6308.009,6333.012,6316.097,1,1,5080026029.69,1776.74602164,2859174.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MOZ,3497552.0,0,0,0,8413.984,8413.984,7926.534,7899.669,0,1,11128740364.1,420.473218683,26467180.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MRT,6727.0,0,0,0,4439.778,4439.778,4290.082,4280.006,0,1,3270693687.82,844.55475526,3872684.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MUS,12991179.0,0,0,0,8641.501,8641.501,8680.762,8680.119,0,1,8661733284.63,6881.7484125,1258653.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MWI,145196.0,0,0,0,7133.681,7133.681,7196.866,7191.954,1,1,4333271640.26,267.64903746,16190126.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,MYS,391868507.0,0,0,0,9410.919,9410.919,9626.781,9611.155,0,1,2.07951396117e+11,7057.4841586,29465372.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NAM,4930320.0,0,0,0,7878.468,7878.468,7783.651,7773.232,0,1,10513028491.2,4480.1262815,2346592.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NER,53224.0,0,0,0,4079.252,4079.252,3889.78,3878.82,1,1,5242200415.91,285.540581457,18358863.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NGA,1267766294.0,0,0,0,4806.406,4429.667,4536.687,4516.206,0,1,1.83309437474e+11,1060.7171158,172816517.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NIC,4029861.0,0,0,0,9931.195,9931.195,9833.189,9831.379,0,1,8350353262.77,1404.44844223,5945646.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NOR,239832855.0,0,0,0,1351.699,1351.699,1459.53,1429.093,0,1,3.37855180442e+11,66511.861302,5079623.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NPL,3577183.0,0,0,0,6237.937,6237.937,6294.526,6286.829,1,1,11370379663.8,408.492452852,27834981.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,NZL,65146842.0,0,0,0,18322.31,18322.31,18097.68,18095.78,0,1,1.29714285714e+11,29201.1178754,4442100.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,OMN,8340356.0,0,0,0,4603.866,4603.866,4641.635,4635.832,0,1,45303761304.2,11595.7977308,3906912.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PER,37540467.0,0,0,0,11269.33,11269.33,11075.18,11070.02,0,1,1.24791491189e+11,4082.76162394,30565461.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PHL,132585049.0,0,0,0,9853.35,9853.35,10105.73,10094.71,0,1,1.55608838544e+11,1594.81567728,97571676.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PNG,1661895.0,0,0,0,13746.31,13746.31,13659.17,13652.6,0,1,8204074240.01,1122.48281539,7308864.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PRK,508515.0,0,0,0,8093.14,8093.14,8175.552,8173.433,0,1,,,24895705.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PRT,610520756.0,0,0,0,2299.266,2299.266,2194.591,2167.879,0,1,1.88596194503e+11,18034.8928191,10457295.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,PRY,2269517.0,0,0,0,10991.95,10991.95,10862.51,10860.24,1,1,13122275725.6,2029.5310084,6465669.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,QAT,14806476.0,0,0,0,3988.084,3988.084,4041.468,4038.603,0,1,1.29889195708e+11,61814.0853171,2101288.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,RUS,1376809385.0,0,0,0,1675.699,1675.699,2527.123,2176.779,0,1,9.93468541218e+11,6922.79231916,143506911.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SEN,616101.0,0,0,0,4854.112,4854.112,4743.185,4738.995,0,1,11328685209.4,796.614341342,14221041.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SGP,132174389.0,0,0,0,9723.795,9723.795,9808.072,9806.372,0,1,2.024218492e+11,37491.0818639,5399200.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SLE,397907.0,0,0,0,5222.959,5222.959,5115.926,5113.13,0,1,3118731419.71,504.742286515,6178859.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SLV,1545803.0,0,0,0,9999.102,9999.102,9923.382,9921.981,0,1,19420611604.6,3189.12100685,6089644.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SMR,14304567.0,0,0,0,561.1404,561.1404,508.3124,495.3996,0,1,,,31391.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SVK,2753851666.0,1,0,0,59.61723,59.61723,294.7693,174.622,1,1,83210919039.9,15371.305767,5413393.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SVN,1726186412.0,1,0,1,277.8844,277.8844,240.5156,203.0263,0,1,38397711727.4,18640.0911707,2059953.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SWE,1631588326.0,0,0,0,1242.31,1242.31,1228.473,1194.509,0,1,4.36372281918e+11,45453.6515608,9600379.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SWZ,172362.0,0,0,0,8427.488,8427.488,8435.489,8435.099,1,1,3120501208.82,2495.12146877,1250641.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SYC,14996041.0,0,0,0,7003.421,7003.421,7045.6,7044.621,0,1,1388712937.27,15447.3074223,89900.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,SYR,1745278.0,0,0,0,2332.466,2332.466,2314.325,2306.407,0,1,,,21789415.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TCA,20.0,0,0,0,8074.355,8074.355,8002.657,8000.714,0,1,,,33103.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,THA,641537399.0,0,0,0,8450.441,8450.441,8546.019,8541.57,0,1,2.30371292593e+11,3415.36598877,67451422.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TJK,758464.0,0,0,0,4285.86,4285.86,4385.971,4381.264,1,1,3944940642.21,486.315605481,8111894.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TKM,2161496.0,0,0,0,3550.955,3550.955,3653.328,3633.546,1,1,18639001814.9,3557.00167915,5240088.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TON,,0,0,0,16848.06,16848.06,16872.65,16871.69,0,1,263100369.945,2502.4051013,105139.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TUN,132269231.0,0,0,0,1362.566,1362.566,1402.273,1387.203,0,1,43322022840.0,3979.42615533,10886500.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TUR,1587035448.0,0,0,0,1275.02,1603.29,1640.477,1573.43,0,1,6.54068728412e+11,8719.73026299,75010202.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,TZA,1061743.0,0,0,0,6527.19,6342.814,6380.011,6368.618,0,1,27673028976.3,578.672725195,50213457.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,UGA,3558028.0,0,0,0,5553.761,5553.761,5516.552,5513.996,1,1,15698319188.7,429.227929824,36573387.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,UKR,304438897.0,0,0,0,1052.484,1052.484,1338.285,1257.717,0,1,95477307411.0,2098.88210516,45489600.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,URY,41535545.0,0,0,0,11712.82,11712.82,11567.98,11565.68,0,1,26486558038.4,7771.94805424,3407969.0,3.49523317995e+11,41220.410466,8479375.0
2013,AUT,VCT,,0,0,0,8009.796,8009.796,7924.791,7922.551,0,1,603674018.788,5521.72856465,109327.0,3.49523317995e+11,41220.410466,8479375.0
